⚠️ File truncated for preview (showing first 0.5MB of 5.6MB)
────────────────────────────────────────────────────────────

timestamp,station,chlorine_mg_l,ph,turbidity_ntu,temperature_c,conductivity_us_cm,chlorine_compliant,ph_compliant,turbidity_compliant,overall_compliant
2024-01-18 12:00:00,Station-05-Coastal,1.951,7.01,0.16,27.7,526.2,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-06-Airport,1.791,7.25,0.17,24.6,452.2,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-07-Hospital,2.011,7.19,0.23,34.4,457.8,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-08-University,1.933,7.29,0.67,27.0,456.4,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-09-Mall,2.06,7.27,0.53,29.9,443.5,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-10-Port,2.481,7.63,0.39,23.2,434.7,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-11-Suburb-East,2.319,7.66,0.75,25.6,462.8,Yes,Yes,Yes,Yes
2024-01-18 12:00:00,Station-12-Suburb-West,1.864,7.4,0.38,26.3,443.3,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-01-Downtown,1.373,7.0,0.26,26.5,479.0,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-02-Industrial,1.546,7.37,1.32,33.1,394.2,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-03-Residential-North,1.528,7.21,0.12,25.2,488.8,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-04-Residential-South,1.268,7.22,0.29,26.5,465.4,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-05-Coastal,1.608,7.05,0.54,24.0,825.3,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-06-Airport,2.039,7.0,0.78,22.3,416.5,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-07-Hospital,1.928,7.15,0.98,22.5,474.0,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-08-University,2.151,7.09,0.29,25.5,425.9,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-09-Mall,2.184,7.17,0.78,27.4,439.6,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-10-Port,2.356,7.01,0.54,23.2,424.8,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-11-Suburb-East,2.273,7.26,0.66,23.5,450.3,Yes,Yes,Yes,Yes
2024-01-18 13:00:00,Station-12-Suburb-West,2.152,7.22,0.51,22.5,439.8,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-01-Downtown,1.561,7.22,0.46,28.5,431.5,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-02-Industrial,1.311,7.32,0.89,25.4,437.4,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-03-Residential-North,1.485,7.08,0.85,28.6,443.0,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-04-Residential-South,1.514,7.07,0.59,23.7,467.2,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-05-Coastal,1.831,7.05,0.67,24.1,564.1,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-06-Airport,1.821,7.3,1.14,22.7,441.3,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-07-Hospital,2.057,7.29,0.65,23.9,440.9,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-08-University,2.164,7.3,0.92,25.2,445.3,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-09-Mall,2.137,7.22,0.51,26.6,444.8,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-10-Port,2.252,7.41,0.57,23.5,459.9,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-11-Suburb-East,2.532,7.34,0.31,25.5,415.6,Yes,Yes,Yes,Yes
2024-01-18 14:00:00,Station-12-Suburb-West,1.962,7.42,0.0,23.8,553.9,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-01-Downtown,1.484,7.56,0.69,28.8,478.3,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-02-Industrial,1.35,7.48,0.67,27.1,495.7,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-03-Residential-North,1.574,7.38,0.53,23.3,413.9,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-04-Residential-South,1.616,7.05,0.2,25.6,406.2,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-05-Coastal,1.945,7.09,0.21,28.7,526.6,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-06-Airport,1.672,7.67,0.16,29.6,409.2,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-07-Hospital,2.077,7.45,0.66,25.4,434.7,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-08-University,2.002,7.45,0.37,23.5,525.2,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-09-Mall,2.046,7.24,0.46,25.7,467.0,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-10-Port,2.066,7.3,0.34,26.5,414.1,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-11-Suburb-East,2.453,7.14,0.87,27.0,451.3,Yes,Yes,Yes,Yes
2024-01-18 15:00:00,Station-12-Suburb-West,0.114,7.3,0.49,23.8,454.6,No,Yes,Yes,No
2024-01-18 16:00:00,Station-01-Downtown,1.224,7.48,0.09,28.0,434.5,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-02-Industrial,1.264,7.01,0.71,24.6,492.8,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-03-Residential-North,1.207,7.46,0.0,22.3,438.0,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-04-Residential-South,1.56,7.41,0.62,22.2,401.3,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-05-Coastal,1.843,7.1,0.22,25.4,494.8,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-06-Airport,1.785,7.27,0.45,25.2,389.2,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-07-Hospital,1.818,7.18,0.52,28.1,420.1,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-08-University,2.098,7.24,0.03,29.8,479.2,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-09-Mall,2.005,7.42,0.0,30.9,419.3,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-10-Port,2.041,6.95,1.14,22.3,412.9,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-11-Suburb-East,2.391,7.44,0.45,22.1,495.1,Yes,Yes,Yes,Yes
2024-01-18 16:00:00,Station-12-Suburb-West,1.926,7.3,0.51,26.1,420.9,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-01-Downtown,1.417,7.26,0.61,24.7,457.6,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-02-Industrial,1.552,7.48,0.54,23.1,403.2,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-03-Residential-North,1.453,7.29,0.24,25.2,487.9,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-04-Residential-South,1.432,6.91,0.05,26.9,481.1,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-05-Coastal,1.63,7.4,0.21,23.5,548.1,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-06-Airport,1.727,6.97,0.22,26.4,474.9,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-07-Hospital,1.774,7.37,0.68,25.3,436.2,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-08-University,2.004,7.17,0.63,29.1,462.6,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-09-Mall,2.179,7.03,0.57,26.1,461.6,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-10-Port,2.171,7.5,0.63,28.2,465.0,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-11-Suburb-East,2.445,7.49,0.74,26.6,480.8,Yes,Yes,Yes,Yes
2024-01-18 17:00:00,Station-12-Suburb-West,1.962,7.31,0.29,23.0,403.6,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-01-Downtown,1.161,7.53,1.08,25.4,436.6,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-02-Industrial,1.225,7.36,0.24,25.2,465.3,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-03-Residential-North,1.517,7.54,1.07,27.8,468.7,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-04-Residential-South,1.561,7.36,0.55,23.7,451.5,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-05-Coastal,1.44,7.47,1.73,25.1,521.7,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-06-Airport,1.432,7.2,0.74,24.9,425.0,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-07-Hospital,1.574,7.35,0.54,22.6,467.1,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-08-University,1.91,7.38,1.31,23.2,485.9,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-09-Mall,1.957,7.25,0.92,22.4,452.9,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-10-Port,2.137,7.18,1.46,27.8,446.9,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-11-Suburb-East,2.269,7.28,0.44,24.5,480.1,Yes,Yes,Yes,Yes
2024-01-18 18:00:00,Station-12-Suburb-West,1.813,7.45,0.78,26.6,473.3,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-01-Downtown,1.173,7.36,0.57,25.0,460.7,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-02-Industrial,1.319,7.34,0.38,24.8,456.2,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-03-Residential-North,1.569,7.53,0.73,26.7,448.7,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-04-Residential-South,1.286,7.51,0.19,22.8,461.1,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-05-Coastal,1.419,7.44,1.03,23.1,581.8,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-06-Airport,1.514,7.5,0.33,23.9,450.9,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-07-Hospital,1.713,7.33,0.66,22.6,466.9,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-08-University,2.028,7.11,0.83,22.8,415.7,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-09-Mall,1.8,7.17,0.66,24.2,464.3,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-10-Port,2.091,7.2,0.97,30.7,432.5,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-11-Suburb-East,2.23,7.2,0.89,24.3,457.1,Yes,Yes,Yes,Yes
2024-01-18 19:00:00,Station-12-Suburb-West,1.739,7.19,0.72,26.8,441.8,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-01-Downtown,1.156,7.47,0.55,23.0,519.4,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-02-Industrial,1.343,7.46,0.28,23.1,446.1,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-03-Residential-North,1.259,7.11,1.06,32.4,459.7,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-04-Residential-South,1.252,7.3,1.19,24.1,450.5,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-05-Coastal,1.52,7.65,0.94,31.9,484.9,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-06-Airport,1.548,7.41,0.3,28.1,417.6,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-07-Hospital,1.834,7.18,0.58,27.7,486.9,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-08-University,1.694,7.14,1.01,22.7,425.6,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-09-Mall,2.054,7.28,0.92,23.0,451.3,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-10-Port,1.869,7.53,1.18,26.3,416.4,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-11-Suburb-East,2.011,7.64,0.73,23.8,445.0,Yes,Yes,Yes,Yes
2024-01-18 20:00:00,Station-12-Suburb-West,1.766,7.19,0.55,22.3,449.0,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-01-Downtown,1.288,7.33,1.3,22.1,464.3,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-02-Industrial,0.988,7.43,0.61,24.6,503.0,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-03-Residential-North,1.357,7.33,1.23,27.6,410.0,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-04-Residential-South,1.712,7.28,1.14,24.7,444.3,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-05-Coastal,1.356,7.66,0.37,27.2,507.3,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-06-Airport,1.683,7.52,0.25,22.7,491.4,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-07-Hospital,1.454,7.14,0.77,22.1,471.1,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-08-University,1.81,7.38,0.93,22.3,339.4,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-09-Mall,1.927,7.39,0.27,31.4,501.3,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-10-Port,2.172,7.39,0.82,22.3,417.2,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-11-Suburb-East,2.156,7.35,0.74,23.2,377.2,Yes,Yes,Yes,Yes
2024-01-18 21:00:00,Station-12-Suburb-West,1.875,7.31,1.26,23.1,451.6,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-01-Downtown,1.188,7.38,0.39,23.2,436.8,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-02-Industrial,1.535,7.21,0.66,27.0,462.2,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-03-Residential-North,1.336,7.42,0.71,25.4,423.8,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-04-Residential-South,1.451,7.18,0.47,22.0,461.4,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-05-Coastal,1.917,7.32,0.38,23.3,597.5,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-06-Airport,1.775,7.05,0.6,33.5,475.1,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-07-Hospital,1.91,7.19,0.11,22.8,442.7,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-08-University,2.092,7.44,1.37,28.0,458.5,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-09-Mall,2.34,7.5,0.13,24.3,453.2,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-10-Port,1.917,7.42,0.49,33.2,460.0,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-11-Suburb-East,2.286,7.42,1.01,25.1,429.7,Yes,Yes,Yes,Yes
2024-01-18 22:00:00,Station-12-Suburb-West,2.173,7.2,0.57,22.8,493.9,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-01-Downtown,1.159,7.24,0.42,26.4,470.1,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-02-Industrial,1.36,7.47,0.47,25.9,399.9,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-03-Residential-North,1.291,7.55,0.86,27.9,432.7,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-04-Residential-South,1.814,7.22,0.4,31.8,390.1,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-05-Coastal,1.733,7.44,0.88,27.3,473.9,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-06-Airport,1.84,7.4,0.49,25.9,439.4,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-07-Hospital,1.602,7.45,0.45,27.8,438.3,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-08-University,1.66,7.38,0.97,26.3,439.7,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-09-Mall,1.808,7.25,0.72,22.7,406.6,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-10-Port,1.992,7.22,0.25,24.1,453.8,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-11-Suburb-East,2.161,6.86,0.73,23.0,454.7,Yes,Yes,Yes,Yes
2024-01-18 23:00:00,Station-12-Suburb-West,2.074,7.33,0.0,31.1,494.8,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-01-Downtown,1.273,7.44,0.89,28.0,465.1,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-02-Industrial,1.351,7.52,0.84,24.0,461.2,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-03-Residential-North,1.535,7.11,0.0,29.6,433.9,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-04-Residential-South,1.785,7.27,0.59,28.4,424.6,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-05-Coastal,1.734,7.32,0.17,35.0,931.1,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-06-Airport,1.787,7.21,0.27,25.0,421.1,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-07-Hospital,2.037,7.24,0.11,23.3,488.0,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-08-University,2.043,7.38,0.61,29.8,414.2,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-09-Mall,2.231,7.31,0.66,24.3,458.9,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-10-Port,2.316,7.63,0.77,25.1,409.6,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-11-Suburb-East,2.4,7.24,0.35,23.7,486.0,Yes,Yes,Yes,Yes
2024-01-19 00:00:00,Station-12-Suburb-West,2.185,7.34,0.62,22.1,501.5,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-01-Downtown,1.318,7.29,0.59,23.9,497.1,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-02-Industrial,1.571,7.08,0.37,25.4,505.1,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-03-Residential-North,1.461,7.44,0.83,24.4,513.1,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-04-Residential-South,1.598,7.42,0.0,25.3,452.7,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-05-Coastal,1.853,7.28,0.38,25.9,561.9,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-06-Airport,2.059,7.09,0.49,25.6,427.7,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-07-Hospital,2.116,7.22,0.27,26.8,437.7,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-08-University,2.052,7.72,0.8,31.8,432.1,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-09-Mall,2.303,7.31,0.82,26.0,430.2,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-10-Port,2.374,7.25,0.41,31.3,390.8,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-11-Suburb-East,2.406,7.34,0.49,25.6,481.4,Yes,Yes,Yes,Yes
2024-01-19 01:00:00,Station-12-Suburb-West,2.241,7.18,0.2,26.1,511.5,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-01-Downtown,1.666,7.42,0.35,22.3,450.8,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-02-Industrial,1.607,7.25,0.35,25.2,440.6,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-03-Residential-North,1.454,7.52,0.0,24.2,429.9,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-04-Residential-South,1.586,7.23,0.44,27.0,477.8,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-05-Coastal,1.687,7.33,0.62,27.3,540.2,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-06-Airport,1.826,7.38,0.78,22.3,426.9,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-07-Hospital,1.951,7.19,0.92,24.2,449.4,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-08-University,1.941,7.25,0.04,32.1,447.2,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-09-Mall,2.244,7.26,0.44,25.5,472.2,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-10-Port,2.333,7.16,0.18,24.5,481.9,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-11-Suburb-East,2.516,7.37,0.28,28.4,425.2,Yes,Yes,Yes,Yes
2024-01-19 02:00:00,Station-12-Suburb-West,1.905,7.34,0.0,23.0,432.8,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-01-Downtown,1.196,7.33,0.53,26.1,464.1,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-02-Industrial,1.55,7.27,0.17,24.8,464.0,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-03-Residential-North,1.333,7.46,0.69,23.0,466.7,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-04-Residential-South,1.712,7.24,0.63,22.6,449.2,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-05-Coastal,1.701,7.2,0.12,26.4,478.7,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-06-Airport,1.917,7.56,0.3,25.2,503.3,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-07-Hospital,2.29,7.26,0.29,26.2,410.4,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-08-University,2.015,7.45,0.78,22.3,462.6,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-09-Mall,2.407,7.39,1.17,23.0,429.7,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-10-Port,2.329,7.22,0.37,29.7,509.6,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-11-Suburb-East,2.245,7.34,0.63,24.9,404.4,Yes,Yes,Yes,Yes
2024-01-19 03:00:00,Station-12-Suburb-West,2.017,7.35,0.57,23.8,414.0,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-01-Downtown,1.437,7.29,0.84,24.5,434.0,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-02-Industrial,1.457,7.3,0.83,25.6,475.8,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-03-Residential-North,1.649,7.22,0.88,28.7,435.1,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-04-Residential-South,1.534,7.33,0.58,29.4,467.1,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-05-Coastal,2.053,7.27,0.33,26.5,892.6,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-06-Airport,2.055,7.41,0.09,25.7,475.7,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-07-Hospital,2.027,7.25,0.33,24.7,425.9,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-08-University,1.996,7.46,0.13,23.3,465.6,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-09-Mall,2.184,7.17,0.18,28.6,524.7,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-10-Port,2.346,7.33,0.35,25.2,466.9,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-11-Suburb-East,2.288,7.27,0.62,25.8,471.4,Yes,Yes,Yes,Yes
2024-01-19 04:00:00,Station-12-Suburb-West,2.303,7.46,0.43,24.7,449.6,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-01-Downtown,1.641,7.36,0.38,22.1,486.8,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-02-Industrial,1.374,7.17,0.0,24.1,434.7,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-03-Residential-North,1.669,7.12,0.91,23.0,497.4,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-04-Residential-South,1.992,7.5,0.48,27.4,415.9,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-05-Coastal,1.828,7.45,0.66,25.1,501.2,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-06-Airport,2.026,7.26,0.61,24.4,432.1,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-07-Hospital,1.98,7.41,0.68,23.7,428.4,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-08-University,2.146,7.26,0.42,26.0,442.8,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-09-Mall,2.181,7.11,0.79,26.7,475.4,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-10-Port,2.386,7.53,0.97,23.5,434.0,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-11-Suburb-East,2.479,7.3,0.63,24.7,447.6,Yes,Yes,Yes,Yes
2024-01-19 05:00:00,Station-12-Suburb-West,2.126,7.09,0.05,32.4,395.0,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-01-Downtown,1.269,7.04,1.01,28.6,442.5,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-02-Industrial,1.26,7.23,0.16,27.9,489.5,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-03-Residential-North,1.669,7.35,0.0,26.3,424.5,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-04-Residential-South,1.429,7.33,1.27,22.8,375.5,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-05-Coastal,1.776,7.2,0.79,22.1,497.6,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-06-Airport,2.056,7.13,0.99,31.5,484.6,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-07-Hospital,1.945,7.03,0.41,28.9,467.0,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-08-University,1.856,7.25,0.24,22.6,457.7,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-09-Mall,2.241,7.38,0.54,22.2,451.7,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-10-Port,2.315,7.56,0.48,30.7,438.7,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-11-Suburb-East,2.553,7.31,0.04,23.7,401.1,Yes,Yes,Yes,Yes
2024-01-19 06:00:00,Station-12-Suburb-West,2.112,7.38,0.39,24.5,439.1,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-01-Downtown,1.37,7.67,0.38,28.8,436.4,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-02-Industrial,1.633,7.22,0.49,26.1,497.3,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-03-Residential-North,1.348,7.36,0.0,30.3,488.5,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-04-Residential-South,1.719,7.4,0.0,23.0,429.6,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-05-Coastal,1.635,7.06,0.0,24.7,508.7,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-06-Airport,1.84,7.27,0.48,26.8,474.3,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-07-Hospital,2.189,7.26,0.98,23.3,457.2,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-08-University,1.978,7.31,0.0,29.0,384.8,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-09-Mall,2.208,7.54,0.74,29.5,425.9,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-10-Port,2.118,7.48,0.62,22.7,481.6,Yes,Yes,Yes,Yes
2024-01-19 07:00:00,Station-11-Suburb-East,2.299,7.22,0.21,22.3,408.6,Yes,Yes,Yes,Yes
