⚠️ File truncated for preview (showing first 0.5MB of 2.5MB)
────────────────────────────────────────────────────────────

customer_id,customer_type,billing_date,billing_period,consumption_gallons,bill_amount_usd,payment_status,rate_per_1000_gal
CUST-00750,Residential,2024-07-04,2024-07,3639.0,24.1,Pending,2.5
CUST-00750,Residential,2024-08-14,2024-08,9809.0,39.52,Paid,2.5
CUST-00751,Residential,2024-01-06,2024-01,12239.0,45.6,Paid,2.5
CUST-00751,Residential,2024-02-19,2024-02,11529.0,43.82,Paid,2.5
CUST-00751,Residential,2024-03-28,2024-03,12034.0,45.09,Pending,2.5
CUST-00751,Residential,2024-04-28,2024-04,9588.0,38.97,Paid,2.5
CUST-00751,Residential,2024-05-05,2024-05,9379.0,38.45,Pending,2.5
CUST-00751,Residential,2024-06-25,2024-06,11549.0,43.87,Paid,2.5
CUST-00751,Residential,2024-07-02,2024-07,60377.0,165.94,Paid,2.5
CUST-00751,Residential,2024-08-27,2024-08,17298.0,58.24,Paid,2.5
CUST-00752,Residential,2024-01-17,2024-01,9843.0,39.61,Pending,2.5
CUST-00752,Residential,2024-02-18,2024-02,9739.0,39.35,Overdue,2.5
CUST-00752,Residential,2024-03-08,2024-03,11767.0,44.42,Paid,2.5
CUST-00752,Residential,2024-04-14,2024-04,11972.0,44.93,Paid,2.5
CUST-00752,Residential,2024-05-03,2024-05,13066.0,47.67,Paid,2.5
CUST-00752,Residential,2024-06-14,2024-06,13256.0,48.14,Overdue,2.5
CUST-00752,Residential,2024-07-04,2024-07,13305.0,48.26,Paid,2.5
CUST-00752,Residential,2024-08-21,2024-08,15870.0,54.68,Paid,2.5
CUST-00753,Government,2024-01-20,2024-01,61900.0,151.18,Paid,2.2
CUST-00753,Government,2024-02-25,2024-02,61566.0,150.45,Paid,2.2
CUST-00753,Government,2024-03-18,2024-03,67188.0,162.81,Paid,2.2
CUST-00753,Government,2024-04-24,2024-04,86773.0,205.9,Paid,2.2
CUST-00753,Government,2024-05-25,2024-05,81970.0,195.33,Paid,2.2
CUST-00753,Government,2024-06-06,2024-06,31812.0,84.99,Paid,2.2
CUST-00753,Government,2024-07-14,2024-07,105640.0,247.41,Paid,2.2
CUST-00753,Government,2024-08-24,2024-08,103938.0,243.66,Paid,2.2
CUST-00754,Commercial,2024-01-20,2024-01,41107.0,138.32,Paid,3.0
CUST-00754,Commercial,2024-02-28,2024-02,29582.0,103.75,Paid,3.0
CUST-00754,Commercial,2024-03-24,2024-03,39872.0,134.62,Pending,3.0
CUST-00754,Commercial,2024-04-13,2024-04,36000.0,123.0,Paid,3.0
CUST-00754,Commercial,2024-05-02,2024-05,40868.0,137.6,Paid,3.0
CUST-00754,Commercial,2024-06-06,2024-06,13640.0,55.92,Paid,3.0
CUST-00754,Commercial,2024-07-21,2024-07,59569.0,193.71,Paid,3.0
CUST-00754,Commercial,2024-08-24,2024-08,59839.0,194.52,Paid,3.0
CUST-00755,Residential,2024-01-22,2024-01,9504.0,38.76,Paid,2.5
CUST-00755,Residential,2024-02-28,2024-02,8364.0,35.91,Paid,2.5
CUST-00755,Residential,2024-03-26,2024-03,7522.0,33.8,Paid,2.5
CUST-00755,Residential,2024-04-05,2024-04,9007.0,37.52,Paid,2.5
CUST-00755,Residential,2024-05-01,2024-05,8713.0,36.78,Pending,2.5
CUST-00755,Residential,2024-06-19,2024-06,13989.0,49.97,Paid,2.5
CUST-00755,Residential,2024-07-25,2024-07,10891.0,42.23,Paid,2.5
CUST-00755,Residential,2024-08-17,2024-08,12959.0,47.4,Paid,2.5
CUST-00756,Residential,2024-01-04,2024-01,29339.0,88.35,Paid,2.5
CUST-00756,Residential,2024-02-13,2024-02,10362.0,40.9,Paid,2.5
CUST-00756,Residential,2024-03-24,2024-03,7392.0,33.48,Paid,2.5
CUST-00756,Residential,2024-04-27,2024-04,8086.0,35.22,Paid,2.5
CUST-00756,Residential,2024-05-09,2024-05,10098.0,40.25,Paid,2.5
CUST-00756,Residential,2024-06-06,2024-06,12725.0,46.81,Paid,2.5
CUST-00756,Residential,2024-07-25,2024-07,11639.0,44.1,Paid,2.5
CUST-00756,Residential,2024-08-12,2024-08,11574.0,43.94,Paid,2.5
CUST-00757,Commercial,2024-01-18,2024-01,34976.0,119.93,Paid,3.0
CUST-00757,Commercial,2024-02-22,2024-02,27339.0,97.02,Paid,3.0
CUST-00757,Commercial,2024-03-28,2024-03,33649.0,115.95,Paid,3.0
CUST-00757,Commercial,2024-04-17,2024-04,25110.0,90.33,Paid,3.0
CUST-00757,Commercial,2024-05-24,2024-05,32738.0,113.21,Paid,3.0
CUST-00757,Commercial,2024-06-18,2024-06,43640.0,145.92,Pending,3.0
CUST-00757,Commercial,2024-07-01,2024-07,39592.0,133.78,Pending,3.0
CUST-00757,Commercial,2024-08-22,2024-08,9284.0,42.85,Paid,3.0
CUST-00758,Residential,2024-01-22,2024-01,11128.0,42.82,Paid,2.5
CUST-00758,Residential,2024-02-22,2024-02,3541.0,23.85,Paid,2.5
CUST-00758,Residential,2024-03-13,2024-03,11402.0,43.51,Paid,2.5
CUST-00758,Residential,2024-04-02,2024-04,8080.0,35.2,Paid,2.5
CUST-00758,Residential,2024-05-02,2024-05,8452.0,36.13,Paid,2.5
CUST-00758,Residential,2024-06-26,2024-06,15539.0,53.85,Paid,2.5
CUST-00758,Residential,2024-07-22,2024-07,15273.0,53.18,Pending,2.5
CUST-00758,Residential,2024-08-07,2024-08,11732.0,44.33,Paid,2.5
CUST-00759,Residential,2024-01-21,2024-01,9887.0,39.72,Overdue,2.5
CUST-00759,Residential,2024-02-22,2024-02,10121.0,40.3,Paid,2.5
CUST-00759,Residential,2024-03-22,2024-03,8826.0,37.06,Paid,2.5
CUST-00759,Residential,2024-04-04,2024-04,9120.0,37.8,Paid,2.5
CUST-00759,Residential,2024-05-25,2024-05,10140.0,40.35,Paid,2.5
CUST-00759,Residential,2024-06-07,2024-06,15784.0,54.46,Paid,2.5
CUST-00759,Residential,2024-07-04,2024-07,10040.0,40.1,Paid,2.5
CUST-00759,Residential,2024-08-27,2024-08,14392.0,50.98,Paid,2.5
CUST-00760,Residential,2024-01-13,2024-01,3118.0,22.79,Paid,2.5
CUST-00760,Residential,2024-02-17,2024-02,12137.0,45.34,Paid,2.5
CUST-00760,Residential,2024-03-02,2024-03,3651.0,24.13,Paid,2.5
CUST-00760,Residential,2024-04-16,2024-04,790.0,16.97,Paid,2.5
CUST-00760,Residential,2024-05-16,2024-05,16644.0,56.61,Pending,2.5
CUST-00760,Residential,2024-06-15,2024-06,4853.0,27.13,Paid,2.5
CUST-00760,Residential,2024-07-18,2024-07,5343.0,28.36,Paid,2.5
CUST-00760,Residential,2024-08-25,2024-08,4869.0,27.17,Paid,2.5
CUST-00761,Commercial,2024-01-19,2024-01,43480.0,145.44,Paid,3.0
CUST-00761,Commercial,2024-02-06,2024-02,48156.0,159.47,Paid,3.0
CUST-00761,Commercial,2024-03-27,2024-03,42689.0,143.07,Paid,3.0
CUST-00761,Commercial,2024-04-01,2024-04,38587.0,130.76,Paid,3.0
CUST-00761,Commercial,2024-05-18,2024-05,55065.0,180.2,Paid,3.0
CUST-00761,Commercial,2024-06-22,2024-06,24471.0,88.41,Paid,3.0
CUST-00761,Commercial,2024-07-12,2024-07,61183.0,198.55,Paid,3.0
CUST-00761,Commercial,2024-08-20,2024-08,61401.0,199.2,Paid,3.0
CUST-00762,Residential,2024-01-05,2024-01,8142.0,35.35,Paid,2.5
CUST-00762,Residential,2024-02-08,2024-02,8969.0,37.42,Paid,2.5
CUST-00762,Residential,2024-03-11,2024-03,6727.0,31.82,Paid,2.5
CUST-00762,Residential,2024-04-19,2024-04,8590.0,36.48,Paid,2.5
CUST-00762,Residential,2024-05-24,2024-05,7082.0,32.7,Paid,2.5
CUST-00762,Residential,2024-06-01,2024-06,12101.0,45.25,Paid,2.5
CUST-00762,Residential,2024-07-19,2024-07,12017.0,45.04,Paid,2.5
CUST-00762,Residential,2024-08-19,2024-08,11733.0,44.33,Paid,2.5
CUST-00763,Commercial,2024-01-03,2024-01,21422.0,79.26,Paid,3.0
CUST-00763,Commercial,2024-02-15,2024-02,15930.0,62.79,Paid,3.0
CUST-00763,Commercial,2024-03-01,2024-03,16108.0,63.33,Pending,3.0
CUST-00763,Commercial,2024-04-21,2024-04,16415.0,64.25,Paid,3.0
CUST-00763,Commercial,2024-05-24,2024-05,20310.0,75.93,Paid,3.0
CUST-00763,Commercial,2024-06-05,2024-06,19474.0,73.42,Paid,3.0
CUST-00763,Commercial,2024-07-21,2024-07,22911.0,83.73,Paid,3.0
CUST-00763,Commercial,2024-08-05,2024-08,23768.0,86.3,Paid,3.0
CUST-00764,Commercial,2024-01-25,2024-01,26912.0,95.74,Paid,3.0
CUST-00764,Commercial,2024-02-13,2024-02,32369.0,112.11,Overdue,3.0
CUST-00764,Commercial,2024-03-11,2024-03,34574.0,118.72,Paid,3.0
CUST-00764,Commercial,2024-04-24,2024-04,33962.0,116.89,Paid,3.0
CUST-00764,Commercial,2024-05-05,2024-05,25234.0,90.7,Paid,3.0
CUST-00764,Commercial,2024-06-04,2024-06,38131.0,129.39,Paid,3.0
CUST-00764,Commercial,2024-07-24,2024-07,41933.0,140.8,Paid,3.0
CUST-00764,Commercial,2024-08-12,2024-08,52396.0,172.19,Paid,3.0
CUST-00765,Commercial,2024-01-16,2024-01,33626.0,115.88,Paid,3.0
CUST-00765,Commercial,2024-02-05,2024-02,43382.0,145.15,Paid,3.0
CUST-00765,Commercial,2024-03-03,2024-03,37979.0,128.94,Paid,3.0
CUST-00765,Commercial,2024-04-02,2024-04,33186.0,114.56,Paid,3.0
CUST-00765,Commercial,2024-05-12,2024-05,38182.0,129.55,Paid,3.0
CUST-00765,Commercial,2024-06-20,2024-06,59516.0,193.55,Overdue,3.0
CUST-00765,Commercial,2024-07-28,2024-07,52471.0,172.41,Paid,3.0
CUST-00765,Commercial,2024-08-14,2024-08,52204.0,171.61,Paid,3.0
CUST-00766,Residential,2024-01-06,2024-01,8276.0,35.69,Paid,2.5
CUST-00766,Residential,2024-02-23,2024-02,8697.0,36.74,Paid,2.5
CUST-00766,Residential,2024-03-21,2024-03,10681.0,41.7,Paid,2.5
CUST-00766,Residential,2024-04-14,2024-04,10957.0,42.39,Paid,2.5
CUST-00766,Residential,2024-05-15,2024-05,3987.0,24.97,Paid,2.5
CUST-00766,Residential,2024-06-23,2024-06,14546.0,51.37,Paid,2.5
CUST-00766,Residential,2024-07-04,2024-07,4929.0,27.32,Paid,2.5
CUST-00766,Residential,2024-08-02,2024-08,11855.0,44.64,Paid,2.5
CUST-00767,Residential,2024-01-12,2024-01,7588.0,33.97,Paid,2.5
CUST-00767,Residential,2024-02-01,2024-02,8026.0,35.07,Overdue,2.5
CUST-00767,Residential,2024-03-24,2024-03,5616.0,29.04,Paid,2.5
CUST-00767,Residential,2024-04-12,2024-04,2350.0,20.87,Paid,2.5
CUST-00767,Residential,2024-05-05,2024-05,6927.0,32.32,Paid,2.5
CUST-00767,Residential,2024-06-12,2024-06,8435.0,36.09,Paid,2.5
CUST-00767,Residential,2024-07-08,2024-07,10572.0,41.43,Paid,2.5
CUST-00767,Residential,2024-08-04,2024-08,4203.0,25.51,Paid,2.5
CUST-00768,Residential,2024-01-17,2024-01,4952.0,27.38,Pending,2.5
CUST-00768,Residential,2024-02-02,2024-02,4145.0,25.36,Paid,2.5
CUST-00768,Residential,2024-03-07,2024-03,3621.0,24.05,Paid,2.5
CUST-00768,Residential,2024-04-12,2024-04,4097.0,25.24,Paid,2.5
CUST-00768,Residential,2024-05-21,2024-05,4508.0,26.27,Pending,2.5
CUST-00768,Residential,2024-06-08,2024-06,6031.0,30.08,Paid,2.5
CUST-00768,Residential,2024-07-13,2024-07,19684.0,64.21,Paid,2.5
CUST-00768,Residential,2024-08-21,2024-08,5817.0,29.54,Paid,2.5
CUST-00769,Residential,2024-01-17,2024-01,9627.0,39.07,Paid,2.5
CUST-00769,Residential,2024-02-13,2024-02,7741.0,34.35,Paid,2.5
CUST-00769,Residential,2024-03-06,2024-03,9344.0,38.36,Paid,2.5
CUST-00769,Residential,2024-04-03,2024-04,38553.0,111.38,Paid,2.5
CUST-00769,Residential,2024-05-06,2024-05,8166.0,35.41,Pending,2.5
CUST-00769,Residential,2024-06-15,2024-06,2738.0,21.85,Paid,2.5
CUST-00769,Residential,2024-07-20,2024-07,11231.0,43.08,Pending,2.5
CUST-00769,Residential,2024-08-16,2024-08,9710.0,39.28,Paid,2.5
CUST-00770,Residential,2024-01-16,2024-01,3687.0,24.22,Paid,2.5
CUST-00770,Residential,2024-02-24,2024-02,3249.0,23.12,Pending,2.5
CUST-00770,Residential,2024-03-27,2024-03,3732.0,24.33,Paid,2.5
CUST-00770,Residential,2024-04-16,2024-04,4562.0,26.4,Paid,2.5
CUST-00770,Residential,2024-05-08,2024-05,11772.0,44.43,Paid,2.5
CUST-00770,Residential,2024-06-20,2024-06,5542.0,28.85,Paid,2.5
CUST-00770,Residential,2024-07-28,2024-07,5900.0,29.75,Paid,2.5
CUST-00770,Residential,2024-08-14,2024-08,5321.0,28.3,Paid,2.5
CUST-00771,Residential,2024-01-11,2024-01,3861.0,24.65,Overdue,2.5
CUST-00771,Residential,2024-02-11,2024-02,3936.0,24.84,Paid,2.5
CUST-00771,Residential,2024-03-06,2024-03,4687.0,26.72,Paid,2.5
CUST-00771,Residential,2024-04-10,2024-04,5038.0,27.6,Pending,2.5
CUST-00771,Residential,2024-05-19,2024-05,5080.0,27.7,Paid,2.5
CUST-00771,Residential,2024-06-08,2024-06,7049.0,32.62,Paid,2.5
CUST-00771,Residential,2024-07-15,2024-07,7744.0,34.36,Paid,2.5
CUST-00771,Residential,2024-08-12,2024-08,5932.0,29.83,Pending,2.5
CUST-00772,Commercial,2024-01-27,2024-01,22936.0,83.81,Overdue,3.0
CUST-00772,Commercial,2024-02-07,2024-02,24086.0,87.26,Paid,3.0
CUST-00772,Commercial,2024-03-15,2024-03,21854.0,80.56,Paid,3.0
CUST-00772,Commercial,2024-04-20,2024-04,18734.0,71.2,Pending,3.0
CUST-00772,Commercial,2024-05-22,2024-05,19183.0,72.55,Paid,3.0
CUST-00772,Commercial,2024-06-22,2024-06,15112.0,60.34,Paid,3.0
CUST-00772,Commercial,2024-07-11,2024-07,28904.0,101.71,Paid,3.0
CUST-00772,Commercial,2024-08-06,2024-08,30714.0,107.14,Overdue,3.0
CUST-00773,Residential,2024-01-09,2024-01,4685.0,26.71,Pending,2.5
CUST-00773,Residential,2024-02-24,2024-02,3293.0,23.23,Paid,2.5
CUST-00773,Residential,2024-03-06,2024-03,3544.0,23.86,Paid,2.5
CUST-00773,Residential,2024-04-28,2024-04,3467.0,23.67,Paid,2.5
CUST-00773,Residential,2024-05-15,2024-05,4666.0,26.67,Paid,2.5
CUST-00773,Residential,2024-06-09,2024-06,6086.0,30.21,Paid,2.5
CUST-00773,Residential,2024-07-25,2024-07,6029.0,30.07,Paid,2.5
CUST-00773,Residential,2024-08-20,2024-08,4931.0,27.33,Paid,2.5
CUST-00774,Commercial,2024-01-15,2024-01,48020.0,159.06,Paid,3.0
CUST-00774,Commercial,2024-02-18,2024-02,53538.0,175.62,Paid,3.0
CUST-00774,Commercial,2024-03-05,2024-03,43057.0,144.17,Paid,3.0
CUST-00774,Commercial,2024-04-28,2024-04,40323.0,135.97,Paid,3.0
CUST-00774,Commercial,2024-05-15,2024-05,19526.0,73.58,Paid,3.0
CUST-00774,Commercial,2024-06-09,2024-06,63555.0,205.66,Paid,3.0
CUST-00774,Commercial,2024-07-07,2024-07,53956.0,176.87,Pending,3.0
CUST-00774,Commercial,2024-08-21,2024-08,61037.0,198.11,Paid,3.0
CUST-00775,Commercial,2024-01-07,2024-01,28648.0,100.94,Pending,3.0
CUST-00775,Commercial,2024-02-13,2024-02,33221.0,114.66,Paid,3.0
CUST-00775,Commercial,2024-03-18,2024-03,24768.0,89.3,Paid,3.0
CUST-00775,Commercial,2024-04-25,2024-04,30992.0,107.98,Paid,3.0
CUST-00775,Commercial,2024-05-02,2024-05,34981.0,119.94,Paid,3.0
CUST-00775,Commercial,2024-06-05,2024-06,39191.0,132.57,Overdue,3.0
CUST-00775,Commercial,2024-07-10,2024-07,37509.0,127.53,Paid,3.0
CUST-00775,Commercial,2024-08-18,2024-08,40046.0,135.14,Paid,3.0
CUST-00776,Industrial,2024-01-03,2024-01,542491.0,1533.97,Pending,2.8
CUST-00776,Industrial,2024-02-12,2024-02,392945.0,1115.25,Paid,2.8
CUST-00776,Industrial,2024-03-16,2024-03,556232.0,1572.45,Paid,2.8
CUST-00776,Industrial,2024-04-13,2024-04,478367.0,1354.43,Paid,2.8
CUST-00776,Industrial,2024-05-16,2024-05,558937.0,1580.02,Paid,2.8
CUST-00776,Industrial,2024-06-17,2024-06,244997.0,700.99,Paid,2.8
CUST-00776,Industrial,2024-07-19,2024-07,586480.0,1657.14,Paid,2.8
CUST-00776,Industrial,2024-08-05,2024-08,728959.0,2056.09,Paid,2.8
CUST-00777,Residential,2024-01-11,2024-01,7824.0,34.56,Paid,2.5
CUST-00777,Residential,2024-02-09,2024-02,8026.0,35.06,Paid,2.5
CUST-00777,Residential,2024-03-04,2024-03,6810.0,32.02,Paid,2.5
CUST-00777,Residential,2024-04-14,2024-04,6110.0,30.27,Paid,2.5
CUST-00777,Residential,2024-05-17,2024-05,7993.0,34.98,Paid,2.5
CUST-00777,Residential,2024-06-16,2024-06,37881.0,109.7,Paid,2.5
CUST-00777,Residential,2024-07-21,2024-07,10349.0,40.87,Paid,2.5
CUST-00777,Residential,2024-08-15,2024-08,31596.0,93.99,Paid,2.5
CUST-00778,Residential,2024-01-15,2024-01,8220.0,35.55,Paid,2.5
CUST-00778,Residential,2024-02-10,2024-02,11174.0,42.94,Pending,2.5
CUST-00778,Residential,2024-03-02,2024-03,9588.0,38.97,Paid,2.5
CUST-00778,Residential,2024-04-25,2024-04,9589.0,38.97,Paid,2.5
CUST-00778,Residential,2024-05-13,2024-05,2753.0,21.88,Paid,2.5
CUST-00778,Residential,2024-06-27,2024-06,13951.0,49.88,Overdue,2.5
CUST-00778,Residential,2024-07-02,2024-07,16440.0,56.1,Pending,2.5
CUST-00778,Residential,2024-08-28,2024-08,16247.0,55.62,Paid,2.5
CUST-00779,Residential,2024-01-02,2024-01,6562.0,31.41,Paid,2.5
CUST-00779,Residential,2024-02-08,2024-02,5555.0,28.89,Paid,2.5
CUST-00779,Residential,2024-03-10,2024-03,5001.0,27.5,Paid,2.5
CUST-00779,Residential,2024-04-14,2024-04,5734.0,29.33,Paid,2.5
CUST-00779,Residential,2024-05-27,2024-05,5203.0,28.01,Paid,2.5
CUST-00779,Residential,2024-06-17,2024-06,9640.0,39.1,Paid,2.5
CUST-00779,Residential,2024-07-04,2024-07,26683.0,81.71,Paid,2.5
CUST-00779,Residential,2024-08-28,2024-08,7693.0,34.23,Pending,2.5
CUST-00780,Residential,2024-01-21,2024-01,5557.0,28.89,Paid,2.5
CUST-00780,Residential,2024-02-07,2024-02,6341.0,30.85,Paid,2.5
CUST-00780,Residential,2024-03-18,2024-03,6617.0,31.54,Paid,2.5
CUST-00780,Residential,2024-04-01,2024-04,6094.0,30.24,Paid,2.5
CUST-00780,Residential,2024-05-06,2024-05,6351.0,30.88,Overdue,2.5
CUST-00780,Residential,2024-06-15,2024-06,10968.0,42.42,Paid,2.5
CUST-00780,Residential,2024-07-10,2024-07,9019.0,37.55,Paid,2.5
CUST-00780,Residential,2024-08-02,2024-08,10809.0,42.02,Paid,2.5
CUST-00781,Commercial,2024-01-11,2024-01,37207.0,126.62,Paid,3.0
CUST-00781,Commercial,2024-02-27,2024-02,41820.0,140.46,Paid,3.0
CUST-00781,Commercial,2024-03-08,2024-03,36234.0,123.7,Overdue,3.0
CUST-00781,Commercial,2024-04-15,2024-04,48632.0,160.9,Paid,3.0
CUST-00781,Commercial,2024-05-02,2024-05,39935.0,134.81,Pending,3.0
CUST-00781,Commercial,2024-06-16,2024-06,64937.0,209.81,Paid,3.0
CUST-00781,Commercial,2024-07-02,2024-07,46965.0,155.9,Paid,3.0
CUST-00781,Commercial,2024-08-09,2024-08,52482.0,172.45,Paid,3.0
CUST-00782,Residential,2024-01-11,2024-01,5706.0,29.27,Paid,2.5
CUST-00782,Residential,2024-02-04,2024-02,1312.0,18.28,Paid,2.5
CUST-00782,Residential,2024-03-08,2024-03,4886.0,27.22,Paid,2.5
CUST-00782,Residential,2024-04-06,2024-04,4784.0,26.96,Pending,2.5
CUST-00782,Residential,2024-05-15,2024-05,6282.0,30.7,Paid,2.5
CUST-00782,Residential,2024-06-26,2024-06,9008.0,37.52,Pending,2.5
CUST-00782,Residential,2024-07-26,2024-07,8095.0,35.24,Paid,2.5
CUST-00782,Residential,2024-08-07,2024-08,8617.0,36.54,Overdue,2.5
CUST-00783,Industrial,2024-01-13,2024-01,300034.0,855.09,Paid,2.8
CUST-00783,Industrial,2024-02-26,2024-02,361510.0,1027.23,Paid,2.8
CUST-00783,Industrial,2024-03-14,2024-03,360450.0,1024.26,Paid,2.8
CUST-00783,Industrial,2024-04-19,2024-04,352946.0,1003.25,Paid,2.8
CUST-00783,Industrial,2024-05-26,2024-05,311764.0,887.94,Paid,2.8
CUST-00783,Industrial,2024-06-24,2024-06,443171.0,1255.88,Paid,2.8
CUST-00783,Industrial,2024-07-03,2024-07,564290.0,1595.01,Paid,2.8
CUST-00783,Industrial,2024-08-26,2024-08,666607.0,1881.5,Paid,2.8
CUST-00784,Industrial,2024-01-21,2024-01,236951.0,678.46,Paid,2.8
CUST-00784,Industrial,2024-02-05,2024-02,288103.0,821.69,Paid,2.8
CUST-00784,Industrial,2024-03-23,2024-03,294393.0,839.3,Paid,2.8
CUST-00784,Industrial,2024-04-03,2024-04,235648.0,674.82,Paid,2.8
CUST-00784,Industrial,2024-05-12,2024-05,277869.0,793.03,Paid,2.8
CUST-00784,Industrial,2024-06-10,2024-06,336822.0,958.1,Paid,2.8
CUST-00784,Industrial,2024-07-26,2024-07,396010.0,1123.83,Paid,2.8
CUST-00784,Industrial,2024-08-26,2024-08,308514.0,878.84,Paid,2.8
CUST-00785,Residential,2024-01-28,2024-01,5631.0,29.08,Paid,2.5
CUST-00785,Residential,2024-02-21,2024-02,4567.0,26.42,Paid,2.5
CUST-00785,Residential,2024-03-10,2024-03,6199.0,30.5,Paid,2.5
CUST-00785,Residential,2024-04-26,2024-04,1112.0,17.78,Paid,2.5
CUST-00785,Residential,2024-05-27,2024-05,4554.0,26.39,Paid,2.5
CUST-00785,Residential,2024-06-28,2024-06,8714.0,36.78,Paid,2.5
CUST-00785,Residential,2024-07-26,2024-07,7865.0,34.66,Paid,2.5
CUST-00785,Residential,2024-08-06,2024-08,9391.0,38.48,Paid,2.5
CUST-00786,Commercial,2024-01-01,2024-01,32023.0,111.07,Paid,3.0
CUST-00786,Commercial,2024-02-21,2024-02,32651.0,112.95,Pending,3.0
CUST-00786,Commercial,2024-03-28,2024-03,34360.0,118.08,Paid,3.0
CUST-00786,Commercial,2024-04-26,2024-04,28465.0,100.39,Paid,3.0
CUST-00786,Commercial,2024-05-24,2024-05,27568.0,97.7,Paid,3.0
CUST-00786,Commercial,2024-06-18,2024-06,34871.0,119.61,Paid,3.0
CUST-00786,Commercial,2024-07-16,2024-07,16512.0,64.53,Paid,3.0
CUST-00786,Commercial,2024-08-13,2024-08,37580.0,127.74,Paid,3.0
CUST-00787,Residential,2024-01-19,2024-01,7590.0,33.98,Paid,2.5
CUST-00787,Residential,2024-02-20,2024-02,7152.0,32.88,Paid,2.5
CUST-00787,Residential,2024-03-14,2024-03,8058.0,35.14,Pending,2.5
CUST-00787,Residential,2024-04-27,2024-04,7413.0,33.53,Pending,2.5
CUST-00787,Residential,2024-05-16,2024-05,7877.0,34.69,Paid,2.5
CUST-00787,Residential,2024-06-04,2024-06,12329.0,45.82,Paid,2.5
CUST-00787,Residential,2024-07-06,2024-07,9843.0,39.61,Paid,2.5
CUST-00787,Residential,2024-08-23,2024-08,11878.0,44.69,Pending,2.5
CUST-00788,Residential,2024-01-05,2024-01,8492.0,36.23,Paid,2.5
CUST-00788,Residential,2024-02-24,2024-02,7866.0,34.66,Paid,2.5
CUST-00788,Residential,2024-03-22,2024-03,8657.0,36.64,Paid,2.5
CUST-00788,Residential,2024-04-04,2024-04,8159.0,35.4,Pending,2.5
CUST-00788,Residential,2024-05-14,2024-05,9038.0,37.59,Paid,2.5
CUST-00788,Residential,2024-06-01,2024-06,16416.0,56.04,Paid,2.5
CUST-00788,Residential,2024-07-12,2024-07,12920.0,47.3,Paid,2.5
CUST-00788,Residential,2024-08-21,2024-08,14314.0,50.78,Paid,2.5
CUST-00789,Industrial,2024-01-02,2024-01,99743.0,294.28,Paid,2.8
CUST-00789,Industrial,2024-02-08,2024-02,104703.0,308.17,Paid,2.8
CUST-00789,Industrial,2024-03-03,2024-03,120429.0,352.2,Paid,2.8
CUST-00789,Industrial,2024-04-02,2024-04,128295.0,374.23,Paid,2.8
CUST-00789,Industrial,2024-05-18,2024-05,109313.0,321.08,Paid,2.8
CUST-00789,Industrial,2024-06-21,2024-06,212021.0,608.66,Paid,2.8
CUST-00789,Industrial,2024-07-02,2024-07,145652.0,422.83,Paid,2.8
CUST-00789,Industrial,2024-08-14,2024-08,147879.0,429.06,Paid,2.8
CUST-00790,Residential,2024-01-21,2024-01,8675.0,36.69,Paid,2.5
CUST-00790,Residential,2024-02-21,2024-02,8613.0,36.53,Paid,2.5
CUST-00790,Residential,2024-03-20,2024-03,6963.0,32.41,Paid,2.5
CUST-00790,Residential,2024-04-02,2024-04,8961.0,37.4,Paid,2.5
CUST-00790,Residential,2024-05-28,2024-05,7008.0,32.52,Paid,2.5
CUST-00790,Residential,2024-06-26,2024-06,10830.0,42.08,Paid,2.5
CUST-00790,Residential,2024-07-17,2024-07,8750.0,36.87,Paid,2.5
CUST-00790,Residential,2024-08-10,2024-08,10209.0,40.52,Paid,2.5
CUST-00791,Residential,2024-01-08,2024-01,3333.0,23.33,Pending,2.5
CUST-00791,Residential,2024-02-18,2024-02,3428.0,23.57,Paid,2.5
CUST-00791,Residential,2024-03-03,2024-03,2750.0,21.88,Paid,2.5
CUST-00791,Residential,2024-04-21,2024-04,3715.0,24.29,Paid,2.5
CUST-00791,Residential,2024-05-01,2024-05,3156.0,22.89,Paid,2.5
CUST-00791,Residential,2024-06-09,2024-06,4236.0,25.59,Paid,2.5
CUST-00791,Residential,2024-07-27,2024-07,4762.0,26.91,Paid,2.5
CUST-00791,Residential,2024-08-15,2024-08,5735.0,29.34,Paid,2.5
CUST-00792,Residential,2024-01-28,2024-01,6675.0,31.69,Paid,2.5
CUST-00792,Residential,2024-02-04,2024-02,5608.0,29.02,Paid,2.5
CUST-00792,Residential,2024-03-10,2024-03,5307.0,28.27,Paid,2.5
CUST-00792,Residential,2024-04-08,2024-04,6573.0,31.43,Paid,2.5
CUST-00792,Residential,2024-05-27,2024-05,6400.0,31.0,Paid,2.5
CUST-00792,Residential,2024-06-25,2024-06,10517.0,41.29,Pending,2.5
CUST-00792,Residential,2024-07-10,2024-07,7422.0,33.56,Paid,2.5
CUST-00792,Residential,2024-08-15,2024-08,7550.0,33.88,Paid,2.5
CUST-00793,Government,2024-01-04,2024-01,50240.0,125.53,Paid,2.2
CUST-00793,Government,2024-02-01,2024-02,58747.0,144.24,Paid,2.2
CUST-00793,Government,2024-03-21,2024-03,42754.0,109.06,Paid,2.2
CUST-00793,Government,2024-04-27,2024-04,58416.0,143.52,Paid,2.2
CUST-00793,Government,2024-05-25,2024-05,53323.0,132.31,Paid,2.2
CUST-00793,Government,2024-06-20,2024-06,73637.0,177.0,Paid,2.2
